2019-05-06,69.583
2019-05-09,67.4379
2019-05-10,67.7224
2019-05-11,67.6958
2019-05-12,67.5977
2019-05-13,69.7609
2019-05-16,69.8216
2019-05-17,67.7233
2019-05-18,69.9131
2019-05-19,68.2307
2019-05-20,68.4076
2019-05-23,69.3492
2019-05-24,69.706
2019-05-25,68.4467
2019-05-26,70.2855
2019-05-27,68.0613
2019-05-30,68.3398
2019-05-31,70.203
2019-06-01,69.3526
2019-06-02,68.2533
2019-06-03,68.2415
2019-06-06,67.9614
2019-06-07,67.8305
2019-06-08,69.737
2019-06-09,69.625
2019-06-10,69.7948
2019-06-13,68.0737
2019-06-14,69.152
2019-06-15,68.1596
2019-06-16,69.2068
2019-06-17,70.1682
2019-06-20,69.4087
2019-06-21,68.4767
2019-06-22,70.557
2019-06-23,68.3702
2019-06-24,71.0144
2019-06-27,69.9
2019-06-28,69.8867
2019-06-29,69.7443
2019-06-30,69.6166
2019-07-01,68.441
2019-07-04,69.1848
2019-07-05,68.4028
2019-07-07,69.4972
2019-07-08,69.4584
2019-07-11,69.1426
2019-07-12,70.1471
2019-07-13,68.2046
2019-07-14,67.9136
2019-07-15,70.0655
2019-07-18,68.1015
2019-07-19,70.1462
2019-07-20,70.172
2019-07-21,68.2035
2019-07-22,69.1355
2019-07-25,68.243
2019-07-26,69.368
2019-07-27,68.2362
2019-07-28,70.055
2019-07-29,70.034
2019-08-01,68.7412
2019-08-02,67.7612
2019-08-03,67.9368
2019-08-04,69.9447
2019-08-05,69.8141
2019-08-08,68.7407
2019-08-09,68.9633
2019-08-10,69.7442
2019-08-11,67.8571
2019-08-12,69.8252
2019-08-16,69.8983
2019-08-18,68.7939
2019-08-19,69.9296
2019-08-22,69.194
2019-08-23,70.0885
2019-08-24,68.132
2019-08-25,68.0876
2019-08-26,68.0299
2019-08-29,70.181
2019-08-30,68.0879
2019-08-31,67.9813
2019-09-01,67.9539
2019-09-02,69.8405
2019-09-06,68.5469
2019-09-07,67.3618
2019-09-08,67.4483
2019-09-09,69.5462
2019-09-12,68.9017
2019-09-14,69.9642
2019-09-15,69.0248
2019-09-16,68.8804
2019-09-19,67.8737
2019-09-20,70.02
2019-09-21,68.0631
2019-09-22,67.8451
2019-09-23,68.6519
2019-09-26,67.7095
2019-09-27,68.4627
2019-09-28,69.4482
2019-09-29,67.5521
2019-09-30,67.6596
2019-10-03,67.533
2019-10-04,67.5559
2019-10-05,67.5699
2019-10-06,67.6322
2019-10-07,67.7875
2019-10-10,67.5856
2019-10-13,68.8473
2019-10-14,68.8481
2019-10-17,67.7779
2019-10-18,68.7268
2019-10-19,68.7145
2019-10-20,69.7411
2019-10-21,68.8943
2019-10-24,68.8625
2019-10-25,67.8777
2019-10-26,69.7621
2019-10-27,67.8854
2019-10-28,68.8566
2019-11-01,69.714
2019-11-02,68.8294
2019-11-03,67.6942
2019-11-04,67.7219
2019-11-07,68.7301
2019-11-08,69.7073
2019-11-09,67.7968
2019-11-10,67.4273
2019-11-11,68.0292
2019-11-15,70.7173
2019-11-16,69.7791
2019-11-17,69.9106
2019-11-18,69.0937
2019-11-21,69.2575
2019-11-22,70.2317
2019-11-23,71.4772
2019-11-24,70.656
2019-11-25,71.4626
2019-11-28,71.7235
2019-11-29,69.6535
2019-11-30,70.526
2019-12-01,71.3734
2019-12-02,69.3689
2019-12-05,69.1703
2019-12-06,70.0322
2019-12-07,68.8707
2019-12-08,68.4325
2019-12-09,70.584
2019-12-13,68.4867
2019-12-14,70.5604
2019-12-15,70.7994
2019-12-16,69.7777
2019-12-19,69.7262
2019-12-20,70.8954
2019-12-21,68.8724
2019-12-22,70.9136
2019-12-23,69.9117
2019-12-26,68.8331
2019-12-27,68.9967
2019-12-28,69.225
2019-12-29,71.1241
2019-12-30,70.9547
2020-01-02,70.0225
2020-01-03,71.0864
2020-01-04,70.1791
2020-01-05,69.7884
2020-01-06,69.9522
2020-01-09,69.1863
2020-01-10,70.0641
2020-01-11,69.2276
2020-01-12,71.0858
2020-01-13,70.231
2020-01-16,69.1558
2020-01-17,70.0509
2020-01-18,68.9364
2020-01-19,69.1766
2020-01-20,69.0883
2020-01-23,71.0843
2020-01-24,70.157
2020-01-25,70.1556
2020-01-27,70.2043
2020-01-30,69.0426
2020-01-31,70.8125
2020-02-01,70.6458
2020-02-02,69.448
2020-02-03,68.3825
2020-02-06,69.1958
2020-02-07,68.3692
2020-02-08,69.3058
2020-02-09,70.0123
2020-02-10,69.9367
2020-02-13,67.9663
2020-02-14,67.9439
2020-02-15,69.9193
2020-02-16,67.9468
2020-02-17,70.0467
2020-02-20,68.9771
2020-02-22,68.9644
2020-02-23,67.8351
2020-02-27,68.7249
2020-02-28,69.7375
2020-03-01,67.8482
2020-03-02,69.7433
2020-03-03,68.8354
2020-03-06,67.7559
2020-03-07,67.6347
2020-03-08,67.6362
2020-03-09,69.7707
2020-03-10,68.688
2020-03-14,69.18
2020-03-15,66.5146
2020-03-16,67.3836
2020-03-17,66.5411
2020-03-20,66.3827
2020-03-21,66.3117
2020-03-22,67.4881
2020-03-23,66.422
2020-03-24,67.4581
2020-03-27,67.0892
2020-03-29,67.9552
2020-03-30,65.9325
2020-03-31,67.8386
2020-04-03,65.9103
2020-04-05,68.0438
2020-04-06,65.9791
2020-04-07,67.3928
2020-04-10,66.4418
2020-04-11,66.5438
2020-04-12,67.692
2020-04-13,67.3165
2020-04-17,65.4053
2020-04-18,65.5657
2020-04-19,65.5443
2020-04-20,67.6364
2020-04-21,67.5701
2020-04-24,66.4757
2020-04-25,65.2776
2020-04-26,65.0013
2020-04-27,67.1141
2020-04-28,67.217
2020-05-02,65.2072
2020-05-03,67.1439
2020-05-04,66.2115
2020-05-05,67.3079
2020-05-08,65.2154
2020-05-09,67.5065
2020-05-11,66.438
2020-05-12,66.3043
2020-05-15,66.1188
2020-05-16,65.0758
2020-05-17,65.0214
2020-05-18,66.3441
2020-05-19,66.9906
2020-05-20,66.5632
2020-05-22,65.5632
2020-05-23,65.7751
2020-05-24,67.8586
2020-05-25,67.5088
2020-05-26,65.5945
2020-05-29,65.5565
2020-05-30,66.6336
2020-05-31,65.5459
2020-06-01,67.4704
2020-06-02,66.4208
2020-06-05,65.3485
2020-06-06,65.3516
2020-06-07,65.4538
2020-06-08,66.3554
2020-06-09,67.2584
2020-06-12,65.3407
2020-06-13,67.4453
2020-06-14,65.3141
2020-06-15,66.2801
2020-06-16,65.5883
2020-06-19,67.3788
2020-06-20,65.4672
2020-06-21,67.6025
2020-06-22,67.495
2020-06-23,65.5365
2020-06-27,65.4572
2020-06-28,65.5288
2020-06-29,65.4715
2020-06-30,66.7379
2020-07-03,67.7525
2020-07-04,67.8168
2020-07-05,66.7209
2020-07-06,67.7779
2020-07-07,65.7342
2020-07-10,67.5405
2020-07-11,67.5025
2020-07-12,65.4969
2020-07-13,66.4384
2020-07-14,66.4539
2020-07-17,66.3666
2020-07-18,65.3301
2020-07-19,67.3211
2020-07-20,66.4273
2020-07-21,67.3185
2020-07-24,65.4494
2020-07-25,67.358
2020-07-26,66.4208
2020-07-27,65.1216
2020-07-28,67.1483
2020-07-31,65.0773
2020-08-01,65.0683
2020-08-02,67.069
2020-08-03,64.6314
2020-08-04,64.7091
2020-08-07,65.7375
2020-08-08,65.7382
2020-08-09,65.7491
2020-08-10,64.9437
2020-08-11,65.1693
2020-08-14,66.0253
2020-08-16,65.2428
2020-08-18,67.1048
2020-08-21,67.0285
2020-08-22,65.1099
2020-08-23,67.1272
2020-08-24,67.0676
2020-08-28,66.8701
2020-08-29,66.0174
2020-08-30,65.9431
2020-08-31,67.0154
2020-09-01,65.9804
2020-09-04,66.0468
2020-09-05,65.1164
2020-09-06,65.2146
2020-09-07,66.0276
2020-09-08,65.8664
2020-09-11,64.8859
2020-09-12,64.9474
2020-09-13,65.9818
2020-09-14,65.0692
2020-09-15,66.0774
2020-09-18,65.0371
2020-09-19,67.1769
2020-09-20,66.3637
2020-09-21,67.5256
2020-09-22,65.9596
2020-09-25,65.8357
2020-09-26,67.3371
2020-09-27,66.6947
2020-09-28,68.7604
2020-09-29,66.3552
2020-10-03,67.5529
2020-10-04,67.2899
2020-10-05,67.1758
2020-10-06,67.2276
2020-10-09,66.3074
2020-10-10,68.2652
2020-10-11,67.2691
2020-10-12,67.1003
2020-10-13,66.9301
2020-10-16,67.7603
2020-10-17,67.9226
2020-10-18,68.0649
2020-10-23,67.0239
2020-10-24,65.9256
2020-10-25,67.1386
2020-10-26,67.7888
2020-10-27,68.0931
2020-10-28,66.9338
2020-10-30,67.9338
2020-10-31,65.7745
2020-11-01,66.5256
2020-11-02,67.593
2020-11-03,67.5764
2020-11-06,66.7267
2020-11-07,67.8064
2020-11-08,66.0592
2020-11-09,66.8967
2020-11-10,67.0147
2020-11-13,67.4272
2020-11-14,67.5171
2020-11-15,68.3689
2020-11-16,66.2969
2020-11-17,67.8462
2020-11-20,67.0565
2020-11-21,66.0386
2020-11-22,67.7453
2020-11-23,66.7949
2020-11-24,67.7328
2020-11-27,65.6948
2020-11-28,66.4206
2020-11-29,66.4058
2020-11-30,67.4332
2020-12-04,65.3799
2020-12-05,67.3764
2020-12-06,66.4467
2020-12-07,67.5388
2020-12-08,67.4649
2020-12-11,67.3616
2020-12-12,67.4834
2020-12-13,67.4525
2020-12-14,67.2798
2020-12-15,66.0958
2020-12-18,65.1065
2020-12-19,65.1205
2020-12-20,66.0577
2020-12-21,67.0883
2020-12-22,67.0409
2020-12-26,67.0538
2020-12-27,65.1577
2020-12-28,65.1716
2020-12-29,64.9273
2021-01-01,65.6697
2021-01-02,66.6728
2021-01-03,65.4833
2021-01-04,65.3914
2021-01-05,64.3823
2021-01-08,64.3482
2021-01-09,71.4418
2021-01-10,66.8264
2021-01-11,64.7364
2021-01-12,66.5263
2021-01-15,66.4125
2021-01-16,65.7602
2021-01-17,66.9797
2021-01-18,66.8431
2021-01-19,64.7183
2021-01-22,64.8895
2021-01-23,66.7722
2021-01-24,64.6439
2021-01-25,65.4983
2021-01-29,64.547
2021-01-30,66.7534
2021-01-31,66.6878
2021-02-01,65.6113
2021-02-02,67.0781
2021-02-05,65.0295
2021-02-06,65.2723
2021-02-07,66.1377
2021-02-08,66.1616
2021-02-09,65.3686
2021-02-12,66.2838
2021-02-14,66.1259
2021-02-15,65.9222
2021-02-16,65.9097
2021-02-20,65.5254
2021-02-21,67.8161
2021-02-22,68.0458
2021-02-23,65.8227
2021-02-26,65.6639
2021-02-27,66.8514
2021-02-28,68.1031
2021-03-01,68.2261
2021-03-05,66.053
2021-03-06,67.9941
2021-03-07,66.9627
2021-03-08,67.9212
2021-03-09,66.0784
2021-03-12,67.0199
2021-03-13,66.9567
2021-03-14,66.9875
2021-03-15,65.9366
2021-03-16,65.8737
2021-03-19,67.0375
2021-03-20,66.1993
2021-03-21,68.2162
2021-03-22,67.0622
2021-03-23,66.1333
2021-03-26,67.9055
2021-03-27,67.7973
2021-03-28,68.0441
2021-04-03,68.024
2021-04-04,67.0232
2021-04-05,67.0601
2021-04-06,66.9884
2021-04-09,65.9287
2021-04-10,66.9368
2021-04-11,67.1272
2021-04-12,67.3496
2021-04-13,66.2226
2021-04-16,68.4476
2021-04-17,67.6124
2021-04-18,67.6814
2021-04-19,68.7837
2021-04-20,67.0167
2021-04-23,69.2177
2021-04-24,67.3622
2021-04-25,67.6983
2021-04-26,69.8299
2021-04-27,69.7801
2021-05-02,69.6636
2021-05-03,68.6093
2021-05-04,67.7681
2021-05-07,69.106
2021-05-08,68.0809
2021-05-09,68.3815
2021-05-10,69.3786
2021-05-11,70.2203
2021-05-14,70.3153
2021-05-15,70.5288
2021-05-16,70.8276
2021-05-17,70.7156
2021-05-18,69.9577
2021-05-21,69.0883
2021-05-22,69.0187
2021-05-23,70.2139
2021-05-24,71.3872
2021-05-25,69.26
2021-05-28,68.443
2021-05-29,69.8201
2021-05-30,68.6288
2021-05-31,69.4526
2021-06-01,69.184
2021-06-04,68.0543
2021-06-05,70.1794
2021-06-06,70.0397
2021-06-07,70.0181
2021-06-08,69.5228
2021-06-11,70.3353
2021-06-12,70.4571
2021-06-13,69.6251
2021-06-14,68.6875
2021-06-15,68.9739
2021-06-18,70.0248
2021-06-19,71.1511
2021-06-20,71.0838
2021-06-21,71.195
2021-06-22,68.7695
2021-06-25,70.1466
2021-06-26,71.1676
2021-06-27,70.5246
2021-06-28,70.9389
2021-06-29,70.5753
2021-07-02,69.6227
2021-07-03,71.6935
2021-07-04,71.5312
2021-07-05,69.7545
2021-07-06,71.8757
2021-07-09,69.6573
2021-07-10,69.7942
2021-07-11,71.829
2021-07-12,69.6313
2021-07-13,71.4094
2021-07-16,69.5877
2021-07-17,69.2978
2021-07-18,70.5652
2021-07-19,70.8331
2021-07-20,70.8458
2021-07-21,71.704
2021-07-23,71.704
2021-07-24,72.053
2021-07-25,70.8028
2021-07-26,70.7017
2021-07-27,70.7041
2021-07-30,69.7531
2021-07-31,71.6068
2021-08-01,71.6058
2021-08-02,70.3566
2021-08-03,69.7933
2021-08-06,70.6833
2021-08-07,69.8
2021-08-08,71.6465
2021-08-09,69.624
2021-08-10,70.9538
2021-08-13,71.4685
2021-08-14,71.7696
2021-08-16,72.2287
2021-08-20,71.7617
2021-08-21,71.6668
2021-08-23,71.0656
2021-08-24,72.1377
2021-08-27,73.0366
2021-08-28,73.1687
2021-08-29,72.5046
2021-08-30,73.7329
2021-08-31,73.9255
2021-09-03,72.7695
2021-09-04,73.1857
2021-09-05,73.7533
2021-09-06,72.9214
2021-09-07,74.9009
2021-09-10,73.5745
2021-09-11,73.3227
2021-09-12,75.7549
2021-09-14,74.8129
2021-09-17,75.5505
2021-09-18,73.3796
2021-09-19,74.6781
2021-09-21,74.8489
2021-09-24,74.6927
2021-09-25,75.8134
2021-09-26,74.7182
2021-09-27,75.6505
2021-09-28,73.5474
2021-10-01,75.8036
2021-10-03,76.0299
2021-10-04,75.7509
2021-10-05,75.5809
2021-10-08,75.9235
2021-10-09,77.0989
2021-10-10,75.1316
2021-10-11,76.3875
2021-10-12,75.7967
2021-10-15,76.9708
2021-10-16,75.9041
2021-10-17,74.4846
2021-10-19,74.4354
2021-10-22,76.3025
2021-10-23,74.7818
2021-10-24,76.2645
2021-10-25,74.2746
2021-10-26,74.374
2021-10-29,76.4181
2021-10-30,75.5709
2021-10-31,75.9936
2021-11-01,74.8295
2021-11-02,75.8798
2021-11-05,76.074
2021-11-06,76.0097
2021-11-09,75.7347
2021-11-12,74.9078
2021-11-13,75.5853
2021-11-14,73.1039
2021-11-15,74.16
2021-11-16,72.8023
2021-11-19,72.9007
2021-11-20,72.3276
2021-11-22,72.1787
2021-11-26,73.7144
2021-11-27,73.9065
2021-11-28,73.6881
2021-11-29,70.9159
2021-11-30,70.6574
2021-12-03,72.028
2021-12-04,72.3455
2021-12-05,71.5171
